240197,177.7684326
240297,177.3473663
240483,179.2841949
240589,180.5473633
240784,181.8947296
240892,180.4631653
241185,181.1368561
241185,upLeft6
241285,180.5473633
241386,182.0631561
241586,182.3157806
241686,180.042099
241887,178.4421082
241987,177.5157928
242187,177.8526306
242287,178.1052704
242387,177.2631531
242588,179.3684235
242688,180.1263275
242888,181.0526276
242989,181.2210541
243189,182.1473846
243389,183.1578979
243590,152.1684265
243690,102.1473694
243890,176.5894623
243990,182.0631561
244191,182.2315826
244304,184.5052795
244494,184.0842133
244694,184.421051
244894,181.9789429
244995,181.3052521
245195,179.7894897
245295,178.1052704
245496,180.042099
245596,181.8105316
245696,181.6420898
245997,182.2315826
246097,upLeft7
246298,182.3157806
246498,181.6420898
246598,180.378952
246698,177.7684326
246899,178.1052704
246999,178.2736664
247199,178.3578949
247299,180.1263275
247500,181.0526276
247600,181.3894806
247700,181.2210541
247901,182.1473846
248001,182.0631561
248201,181.8105316
248301,183.663147
248502,178.0210571
248602,71.74737549
248702,177.2631531
248902,182.1473846
249003,183.7473755
249203,182.9052582
249303,183.578949
249504,182.0631561
249604,183.7473755
249804,182.3157806
249905,181.3894806
250005,180.6315613
250205,181.0526276
250305,180.1263275
250506,179.5368347
250606,179.621048
250807,178.6947327
250907,178.7789612
251007,180.2947235
251208,182.3157806
251308,180.9684143
251508,180.6315613
251609,182.1473846
251909,181.5578918
251909,upLeft8
252010,181.4736938
252210,181.7263184
252311,181.2210541
252511,179.7894897
252611,179.5368347
252811,177.5999908
252912,178.4421082
253012,178.0210571
253212,177.5157928
253312,179.2841949
253513,179.9578857
253613,180.378952
253813,180.7157898
253913,182.3157806
254014,181.8105316
254214,182.9052582
254314,183.0736847
254515,183.2421112
254615,178.1894684
254815,69.05264282
254916,172.2947388
255116,180.6315613
255216,183.8315887
255517,185.1789551
255626,184.9263153
255821,183.4105225
255918,181.3894806
256118,179.8736877
256219,178.0210571
256331,177.6842041
256519,180.6315613
256619,181.2210541
256828,181.3894806
256920,182.4842224
257020,upLeft9
257139,181.8105316
257221,181.7263184
257333,181.0526276
257521,178.6105194
257623,177.5157928
257824,177.8526306
257924,178.2736664
258125,179.1999969
258225,180.1263275
258326,180.2947235
258525,180.4631653
258628,181.1368561
258844,181.3894806
258930,182.8210602
259127,183.578949
259232,166.2315826
259333,91.62106323
259527,177.2631531
259635,183.494751
259828,182.2315826
259937,183.8315887
260128,184.0842133
260263,183.0736847
260431,181.8947296
260543,179.9578857
260648,178.3578949
260832,177.7684326
260942,179.2841949
261133,182.1473846
261267,181.7263184
261433,181.3894806
261433,upLeft10
261551,181.6420898
261654,182.2315826
261834,180.8842163
261951,178.6947327
262235,177.7684326
262536,178.5263214
262636,179.4526367
262736,180.378952
262936,179.8736877
263036,182.3999939
263237,181.4736938
263337,181.2210541
263537,180.9684143
263638,182.0631561
263738,183.494751
263938,164.2105255
264038,104.9263153
264239,180.042099
264339,182.9052582
264539,180.5473633
264640,182.3999939
264740,182.9052582
264940,183.663147
265040,182.0631561
265241,179.1999969
265341,177.8526306
265541,177.5157928
265642,181.9789429
265742,182.3999939
265942,181.8105316
266042,181.9789429
266243,downLeft1
266343,181.8105316
266643,181.5578918
266844,180.7157898
266944,179.5368347
267044,178.6105194
267245,178.3578949
267545,177.9368286
267645,178.2736664
267846,179.7894897
267946,179.4526367
268046,180.4631653
268247,179.1999969
268547,179.9578857
268848,180.6315613
268948,180.8000031
269048,180.9684143
269248,177.4315948
269349,23.83157349
269549,35.36842346
269650,193.3473663
269850,182.9894562
269950,183.4105225
270050,183.1578979
270251,183.3263092
270351,181.3894806
270551,181.4736938
270652,179.1999969
270852,178.3578949
270953,177.6842041
271053,180.042099
271253,181.2210541
271353,181.3052521
271554,180.6315613
271554,downLeft2
271674,181.7263184
271854,180.042099
271954,179.2841949
272155,178.6947327
272255,178.7789612
272355,178.0210571
272656,177.3473663
272856,179.2841949
272956,180.378952
273257,180.9684143
273357,182.3999939
273558,180.8000031
273658,181.3894806
273858,149.7263184
273958,18.44210815
274159,125.0526428
274259,184.421051
274359,184.5052795
274559,182.3157806
274663,182.2315826
274861,181.3894806
274961,180.9684143
275161,178.6105194
275261,178.1052704
275362,179.3684235
275562,180.2105255
275662,180.9684143
275863,180.4631653
275965,downLeft3
275965,180.5473633
276165,179.8736877
276266,179.7052612
276365,178.7789612
276566,177.8526306
276666,178.1052704
276866,177.8526306
276966,177.4315948
277167,177.9368286
277267,179.7052612
277468,179.621048
277568,180.4631653
277668,180.8000031
277868,180.5473633
277968,182.1473846
278169,181.5578918
278269,179.4526367
278469,82.77894592
278570,3.621047974
278770,166.1473694
278871,184.2526245
278972,183.7473755
279171,183.3263092
279273,181.6420898
279484,180.8842163
279573,179.3684235
279677,177.7684326
279874,177.9368286
279991,180.8000031
280174,180.7157898
280286,180.4631653
280575,181.3052521
280675,downLeft4
280675,181.4736938
280876,180.7157898
280986,179.621048
281176,179.3684235
281288,177.9368286
281477,178.6105194
281581,177.7684326
281677,178.0210571
281878,178.6105194
281980,178.6947327
282181,179.7052612
282282,178.7789612
282482,180.2947235
282582,180.8000031
282682,180.378952
282882,180.9684143
282984,180.4631653
283183,181.8105316
283584,175.9157715
283684,31.57894897
283790,2.694732666
283934,121.0947418
284012,181.8105316
284192,182.9052582
284322,182.4842224
284493,181.3052521
284612,180.2105255
284794,178.6947327
284927,177.9368286
285196,180.1263275
285331,180.8000031
285500,181.1368561
285617,180.9684143
285718,downLeft5
285809,181.3894806
285904,180.2105255
286020,178.6947327
286204,178.4421082
286318,178.3578949
286505,177.7684326
286705,177.4315948
286906,178.7789612
287006,178.0210571
287106,178.6105194
287307,178.2736664
287407,179.1999969
287607,179.8736877
287707,181.4736938
287908,180.8000031
288008,180.2947235
288108,182.0631561
288309,181.1368561
288409,179.7894897
288609,170.9473724
288709,27.70526123
288910,2.694732666
289211,182.3157806
289311,183.663147
289411,183.3263092
289611,182.3999939
289711,181.0526276
289912,179.3684235
290012,177.0105286
290212,178.4421082
290313,178.5263214
290413,181.2210541
290713,181.0526276
290713,downLeft6
290914,180.2105255
291014,179.2841949
291214,177.6842041
291314,178.1052704
291415,178.1894684
291615,177.2631531
291715,178.6947327
292016,179.7894897
292216,179.8736877
292316,180.8000031
292416,181.6420898
292617,181.3894806
292717,181.8105316
292917,181.2210541
293018,180.6315613
293218,178.1894684
293318,148.1263123
293418,11.19999695
293619,2.778945923
293719,42.02105713
293919,167.8315735
294030,183.7473755
294220,182.3999939
294320,181.3894806
294521,180.5473633
294621,178.4421082
294921,178.6947327
295021,180.8000031
295222,179.9578857
295322,180.8000031
295424,downLeft7
295524,180.7157898
295624,178.4421082
295724,178.1052704
295924,177.6842041
296225,177.7684326
296325,177.8526306
296526,178.1894684
296626,177.5999908
296726,177.9368286
296926,179.621048
297026,180.2947235
297227,179.9578857
297327,181.0526276
297527,180.8842163
297628,182.4842224
297728,181.2210541
297928,176.7579041
298029,93.30526733
298229,3.621047974
298329,137.6842041
298530,182.9894562
298630,181.9789429
298730,182.9052582
298931,182.1473846
299031,180.8000031
299231,178.6105194
299332,177.5157928
299532,179.2841949
299632,181.3894806
299833,181.8105316
300033,181.1368561
300033,downLeft8
300333,179.5368347
300534,177.5157928
300634,177.4315948
300834,177.5999908
300935,178.6947327
301035,178.1052704
301335,179.7052612
301536,178.1894684
301636,178.6105194
301836,180.042099
301937,180.6315613
302037,180.5473633
302237,181.1368561
302337,179.9578857
302538,170.9473724
302638,27.19999695
302838,1.852630615
302939,122.4421082
303039,183.2421112
303239,183.1578979
303340,182.3999939
303540,182.9894562
303640,181.4736938
303841,179.9578857
303979,178.4421082
304049,178.0210571
304243,180.1263275
304364,181.3894806
304544,181.9789429
304655,182.1473846
304945,downLeft9
304945,180.7157898
305145,180.9684143
305245,179.7894897
305348,178.6947327
305546,178.5263214
305647,176.5894623
305847,177.0105286
305949,177.5157928
306148,177.9368286
306250,178.0210571
306351,179.3684235
306548,178.3578949
306652,179.7052612
306849,179.5368347
306954,180.7157898
307250,180.2947235
307350,181.8105316
307450,182.3157806
307650,181.6420898
307751,180.2105255
307951,178.7789612
308051,176.2526245
308252,129.8526306
308352,5.221054077
308552,2.273681641
308653,160.421051
308753,183.9157867
308953,183.3263092
309054,183.494751
309254,181.7263184
309354,181.3052521
309454,179.2841949
309654,178.3578949
309755,178.0210571
309955,179.8736877
310055,180.8000031
310256,181.7263184
310356,181.1368561
310556,downLeft10
310664,181.7263184
310756,180.8842163
310957,179.7052612
311057,179.621048
311257,178.1894684
311358,178.2736664
311558,178.0210571
311658,178.4421082
311758,178.5263214
312059,178.4421082
312259,178.6105194
312359,178.2736664
312560,178.3578949
312660,180.2105255
312760,181.5578918
312961,181.1368561
313061,181.2210541
313261,181.8947296
313361,177.7684326
313562,102.2315826
313665,2.610519409
313862,19.957901
313963,181.2210541
314063,183.494751
314263,183.2421112
314364,183.578949
314564,182.9052582
314664,181.9789429
314764,181.6420898
314965,180.042099
315065,178.1052704
315266,177.8526306
315366,178.6105194
315567,177.7684326
315667,177.9368286
315767,177.8526306
315968,178.6105194
316068,178.5263214
316268,177.6842041
316369,178.4421082
316569,179.1999969
316669,179.5368347
316870,178.1894684
316970,178.4421082
317070,179.621048
317270,180.042099
317370,180.6315613
317571,180.9684143
